pred_col,date,regime,top_return,bottom_return,equal_weight_return,exclude_bottom_return,long_short_return,top_minus_equal_weight,exclude_bottom_minus_equal_weight,n_top,n_bottom,n_total
pred_fe_b3,2019-07-22,calm,-0.014981190495241704,-0.024734981063855518,-0.019132722775552564,-0.01773215820347682,0.009753790568613814,0.004151532280310861,0.0014005645720757444,40,39,195
pred_fe_b3,2019-07-29,calm,0.03203882281183395,0.033352788805881266,0.025466433686324366,0.023533004689271716,-0.001313965994047317,0.006572389125509583,-0.0019334289970526497,39,38,193
pred_fe_b3,2019-08-05,calm,0.004869637504382391,0.005455667287105877,0.005879810959743713,0.005984504651091027,-0.0005860297827234859,-0.001010173455361322,0.00010469369134731392,40,39,197
pred_fe_b3,2019-08-12,calm,-0.00440242870487384,-0.004338520358493979,-0.004269707944662639,-0.004252722602008068,-6.39083463798611e-05,-0.00013272076021120065,1.6985342654571127e-05,40,39,197
pred_fe_b3,2019-08-19,calm,0.007429663723691646,-0.011284304032326118,-0.0007166104522013082,0.001859264857954114,0.018713967756017764,0.008146274175892955,0.0025758753101554222,40,39,199
pred_fe_b3,2019-08-26,calm,-0.01822746330475449,-0.009330879733941966,-0.0072355647973439685,-0.006724831781548207,-0.008896583570812522,-0.01099189850741052,0.0005107330157957616,40,39,199
pred_fe_b3,2019-09-03,calm,-0.021712886611714992,-0.0019147302802741306,-0.005416587360173911,-0.006280969803946644,-0.01979815633144086,-0.01629629925154108,-0.0008643824437727324,40,39,197
pred_fe_b3,2019-09-09,calm,-0.006908985900754591,-0.008938799523971214,-0.006579908148285285,-0.0059939415008219005,0.0020298136232166234,-0.00032907775246930615,0.0005859666474633844,40,39,196
pred_fe_b3,2019-09-16,calm,-0.00010842749790781547,-0.006856340587613524,-0.0009727733100360321,0.00046040333450207514,0.0067479130897057085,0.0008643458121282167,0.0014331766445381073,39,38,194
pred_fe_b3,2019-09-23,calm,-0.011170206090239124,-0.020226660421615462,-0.005598335459335117,-0.001941254218765029,0.009056454331376338,-0.005571870630904007,0.003657081240570088,40,39,195
pred_fe_b3,2019-09-30,calm,0.0020929588793483786,-0.001938445787636327,0.008019637109448818,0.010460973561637433,0.004031404666984706,-0.005926678230100439,0.0024413364521886152,39,38,193
pred_fe_b3,2019-10-07,calm,-0.0005427657581396148,-0.004301291877957307,-0.004557319611789769,-0.00462091885777363,0.003758526119817692,0.004014553853650154,-6.3599245983861e-05,40,39,196
pred_fe_b3,2019-10-14,calm,-0.0005092573503004977,0.006437658551429298,0.00408258110375951,0.0035085309758899987,-0.0069469159017297956,-0.0045918384540600075,-0.000574050127869511,40,39,199
pred_fe_b3,2019-10-21,calm,-0.006298851153163689,-0.00016402281107875046,-0.008044949956217028,-0.00996466297875071,-0.006134828342084938,0.0017460988030533397,-0.0019197130225336815,39,38,194
pred_fe_b3,2019-10-28,calm,-0.026845999528701675,-0.03914792559150615,-0.03197389960119472,-0.03020309571751025,0.012301926062804475,0.005127900072493044,0.0017708038836844707,40,39,197
pred_fe_b3,2019-11-04,calm,-0.0017800361994304366,0.009643665550382248,0.005927880276027449,0.005016913563604985,-0.011423701749812684,-0.007707916475457885,-0.0009109667124224639,39,38,193
pred_fe_b3,2019-11-11,calm,0.008840451051400727,0.003292544555720153,0.00894134190667552,0.010317331004985159,0.005547906495680573,-0.00010089085527479301,0.0013759890983096393,39,38,194
pred_fe_b3,2019-11-18,calm,0.008759475131517933,0.006575964722578071,0.008962507710911989,0.00955159110676656,0.0021835104089398616,-0.00020303257939405586,0.000589083395854572,40,39,197
pred_fe_b3,2019-11-25,calm,-0.000858636166922283,-0.00788508215879478,0.0036254469533088447,0.006448784282692751,0.0070264459918724965,-0.004484083120231128,0.0028233373293839064,40,39,198
pred_fe_b3,2019-12-02,calm,0.006015166752817028,0.009674443971365616,0.0023747607832381476,0.0005729402494598484,-0.003659277218548588,0.0036404059695788805,-0.0018018205337782993,40,39,197
pred_fe_b3,2019-12-09,calm,0.007642203387870954,0.013875374223642151,0.008462815417260247,0.007144371605449269,-0.006233170835771197,-0.0008206120293892932,-0.0013184438118109786,39,38,194
pred_fe_b3,2019-12-16,calm,-0.0044811348125259245,-0.00254101391311958,-0.007371259760039391,-0.008556037043246137,-0.0019401208994063446,0.002890124947513466,-0.001184777283206746,40,39,198
pred_fe_b3,2019-12-23,calm,-0.0023980625915443476,-0.008238094218258109,-0.0049804175262705055,-0.004186358832598528,0.0058400316267137615,0.002582354934726158,0.0007940586936719778,40,39,199
pred_fe_b3,2019-12-30,calm,0.004192361575129361,-0.006356425385111469,0.0020866809612963048,0.0041974575478982475,0.01054878696024083,0.0021056806138330564,0.0021107765866019428,41,40,200
pred_fe_b3,2020-01-06,other,-0.012310547188275862,-0.01869648441221006,-0.01649791536510865,-0.015958643712046038,0.006385937223934199,0.004187368176832788,0.0005392716530626118,40,39,198
pred_fe_b3,2020-01-13,other,-0.005795056355395377,-0.017777221807386702,-0.010955050511022631,-0.009249507686931615,0.011982165451991326,0.005159994155627254,0.0017055428240910168,40,39,195
pred_fe_b3,2020-01-20,other,0.008841811811448,0.007012036954497186,0.005368719673460085,0.004960575512156753,0.0018297748569508143,0.003473092137987916,-0.00040814416130333184,39,38,191
pred_fe_b3,2020-01-30,other,0.006801514861518756,-0.021878057229716575,-0.007451383808659034,-0.00393719412917066,0.028679572091235332,0.01425289867017779,0.0035141896794883736,39,38,194
pred_fe_b3,2020-02-03,other,0.018415348803016103,0.003902255083693271,0.01029311659885227,0.011859908454181575,0.014513093719322832,0.008122232204163833,0.0015667918553293053,39,38,193
pred_fe_b3,2020-02-10,other,0.025754641860935734,0.02424356590541466,0.020532731535357077,0.019622526878550504,0.0015110759555210726,0.0052219103255786575,-0.0009102046568065722,40,39,198
pred_fe_b3,2020-02-17,other,0.014868545331239593,-0.002857765856215557,0.011606954759341852,0.015200674166933754,0.01772631118745515,0.003261590571897741,0.0035937194075919016,41,40,201
pred_fe_b3,2020-02-24,other,0.0430558116425172,0.006249376613766961,0.015583594037786943,0.017871982825611206,0.03680643502875024,0.027472217604730256,0.002288388787824263,39,38,193
pred_fe_b3,2020-03-02,other,0.008747124554963685,0.0006763264005569256,0.01740432103567694,0.021533383002573656,0.008070798154406759,-0.008657196480713256,0.004129061966896715,40,39,197
pred_fe_b3,2020-03-09,other,0.02660211399804559,0.002696144340272141,0.015667865549191463,0.018869746100760157,0.02390596965777345,0.010934248448854128,0.003201880551568694,40,39,197
pred_fe_b3,2020-03-16,other,0.059206462553148244,0.025199941239943152,0.04441607931735254,0.049190275112982206,0.03400652131320509,0.014790383235795707,0.004774195795629668,41,40,201
pred_fe_b3,2020-03-23,other,-0.022279345739785225,-0.061027349745367165,-0.0344637375107147,-0.02782283445205158,0.03874800400558194,0.012184391770929476,0.00664090305866312,41,40,200
pred_fe_b3,2020-03-30,other,-0.060255714587407826,-0.018916219914333177,-0.03642523755924368,-0.04071990226459908,-0.04133949467307465,-0.023830477028164147,-0.004294664705355403,40,39,198
pred_fe_b3,2020-04-06,other,-0.010176881107818494,0.017889685397346207,-0.00028722043072880297,-0.004803221878697752,-0.028066566505164703,-0.009889660677089691,-0.004516001447968949,41,40,201
pred_fe_b3,2020-04-13,other,0.02010446050214367,0.008405495840136565,0.019086630971922352,0.02169015766029514,0.011698964662007106,0.0010178295302213196,0.0026035266883727877,40,39,199
pred_fe_b3,2020-04-20,other,0.022093192816681206,0.028367279631735583,0.023161417730314438,0.021876019729963538,-0.006274086815054376,-0.0010682249136332311,-0.0012853980003509,41,40,202
pred_fe_b3,2020-04-27,other,0.00454081422748549,-0.018140417105777126,-0.00428156930551256,-0.0008596315770521726,0.022681231333262615,0.008822383532998052,0.003421937728460388,41,40,202
pred_fe_b3,2020-05-04,other,-0.02543291383433399,-0.040940489593885354,-0.03385225858912958,-0.03212563821617625,0.015507575759551365,0.008419344754795593,0.001726620372953333,39,38,194
pred_fe_b3,2020-05-11,other,0.0080331439304014,0.012129525162330792,0.00790981428508357,0.006868240081206091,-0.004096381231929392,0.00012332964531782883,-0.00104157420387748,40,39,197
pred_fe_b3,2020-05-18,other,0.004436774875412417,-0.01669338085630137,-0.006079406810001101,-0.0034423946245848843,0.021130155731713788,0.010516181685413517,0.0026370121854162164,41,40,201
pred_fe_b3,2020-05-25,other,0.020603472370620258,0.009434095126492442,0.006161267807168549,0.00536351614808335,0.011169377244127816,0.014442204563451709,-0.0007977516590851989,40,39,199
pred_fe_b3,2020-06-01,other,0.009278380395652803,0.03299255838352483,0.01593731459860594,0.01175395291551263,-0.023714177987872023,-0.006658934202953137,-0.004183361683093309,40,39,198
pred_fe_b3,2020-06-08,other,0.006020833722147113,0.04751832327351742,0.024224154855296366,0.01847250833227882,-0.04149748955137031,-0.018203321133149254,-0.005751646523017545,41,40,202
pred_fe_b3,2020-06-15,other,-0.0003483024091148314,-0.027085032473799474,-0.009252818583233735,-0.004822454883714297,0.026736730064684643,0.008904516174118905,0.004430363699519438,41,40,201
pred_fe_b3,2020-06-22,other,0.013641005350306648,0.0024202880276236547,0.009325617866975654,0.011018537440494207,0.011220717322682993,0.004315387483330994,0.0016929195735185532,39,38,193
pred_fe_b3,2020-06-29,other,-0.02023108648393951,-0.007744482585729316,-0.015759721643436427,-0.01772474799306785,-0.012486603898210193,-0.004471364840503082,-0.0019650263496314227,39,38,193
pred_fe_b3,2020-07-06,other,0.005613041029069296,0.012566934081615716,0.0040080466388607815,0.001868324778172048,-0.00695389305254642,0.0016049943902085142,-0.0021397218606887336,41,40,200
pred_fe_b3,2020-07-13,other,0.01585270432252472,0.01199136195140703,0.0072817274713805,0.006133754066874033,0.0038613423711176906,0.008570976851144222,-0.0011479734045064666,40,39,199
pred_fe_b3,2020-07-20,other,0.006082023291454497,-0.02873577704667393,-0.006857038316687819,-0.0014565901491596055,0.034817800338128424,0.012939061608142316,0.005400448167528214,40,39,197
pred_fe_b3,2020-07-27,other,0.0031665206729531896,-0.007520366145756177,-0.0027020254402175545,-0.0015275548932425162,0.010686886818709367,0.005868546113170744,0.0011744705469750383,40,39,199
pred_fe_b3,2020-08-03,other,0.009314033962884235,0.013683005012989528,0.006445611293627609,0.004636262863787131,-0.0043689710501052925,0.0028684226692566265,-0.001809348429840478,41,40,200
pred_fe_b3,2020-08-10,other,0.005275388366051861,0.0008890672740418465,0.004767443630514875,0.005737037719633133,0.0043863210920100145,0.0005079447355369861,0.0009695940891182578,41,40,200
pred_fe_b3,2020-08-17,other,0.018240276525864574,0.01619520688918679,0.011566153513496708,0.010437821753172252,0.0020450696366777835,0.006674123012367866,-0.001128331760324456,40,39,199
pred_fe_b3,2020-08-24,other,0.0030901086337369464,-0.009116480198208333,-9.802098980661033e-05,0.002156593812293821,0.01220658883194528,0.0031881296235435567,0.002254614802100431,41,40,200
pred_fe_b3,2020-08-31,other,0.0005996153459988624,0.021974823715950817,0.006158966774933056,0.0023038516455599787,-0.021375208369951954,-0.005559351428934193,-0.0038551151293730775,40,39,199
pred_fe_b3,2020-09-07,other,0.032586633909184225,0.020991239224378642,0.024791438872361717,0.02572975977309827,0.011595394684805582,0.007795195036822508,0.0009383209007365542,41,40,202
pred_fe_b3,2020-09-14,other,-0.0040478506555027445,-0.015213550393822356,-0.0035829182082447865,-0.0006752601618503943,0.011165699738319611,-0.00046493244725795803,0.0029076580463943923,41,40,200
pred_fe_b3,2020-09-21,other,-0.004709998978007958,-0.0012504464727138911,0.0023829307519882864,0.003280060930927096,-0.0034595525052940664,-0.0070929297299962436,0.0008971301789388094,41,40,202
pred_fe_b3,2020-09-28,other,0.024593513464055264,0.0038404427153585128,0.01939051407668745,0.023253885843477252,0.020753070748696752,0.005202999387367815,0.0038633717667898027,41,40,201
pred_fe_b3,2020-10-05,other,-0.01361934955062801,-0.01424590943138687,-0.015109429930099907,-0.015325310054778166,0.0006265598807588604,0.0014900803794718979,-0.00021588012467825893,40,39,195
pred_fe_b3,2020-10-12,other,-0.021508796095444184,-0.02449654873154444,-0.015716293980304274,-0.013576106884689488,0.0029877526361002556,-0.0057925021151399095,0.002140187095614787,40,39,199
pred_fe_b3,2020-10-19,other,-0.006244674362252674,-0.00993251201720088,-0.013360655379163052,-0.014196787906470896,0.003687837654948207,0.007115981016910379,-0.0008361325273078431,41,40,204
pred_fe_b3,2020-10-26,other,0.004990699499039671,0.0004906863627102027,0.0007648555081100518,0.0008325515933939649,0.004500013136329468,0.00422584399092962,6.769608528391308e-05,41,40,202
pred_fe_b3,2020-11-02,other,0.005837890789945151,0.01654511093241255,0.009929695965215021,0.008275842223415639,-0.0107072201424674,-0.00409180517526987,-0.0016538537417993826,41,40,200
pred_fe_b3,2020-11-09,other,0.024806388530814266,0.002540425167221018,0.013719444042041277,0.016514198760746345,0.02226596336359325,0.011086944488772989,0.0027947547187050677,41,40,200
pred_fe_b3,2020-11-16,other,-0.017354120244262885,0.003388044797685015,-0.0010418841356484036,-0.002149366368981758,-0.0207421650419479,-0.016312236108614483,-0.0011074822333333545,42,41,205
pred_fe_b3,2020-11-23,other,-0.0038922739622347115,0.0031131661408793708,-0.003377671947009656,-0.004960803187958199,-0.007005440103114082,-0.0005146020152250554,-0.001583131240948543,41,40,204
pred_fe_b3,2020-11-30,other,0.00197849951540617,-0.001995802679575235,0.0017942051251256523,0.0027355142530905785,0.003974302194981405,0.00018429439028051753,0.0009413091279649262,39,38,191
pred_fe_b3,2020-12-07,other,0.0024846664405302013,-0.009367471343230111,-0.006205140440296326,-0.005429108316876991,0.011852137783760312,0.008689806880826528,0.0007760321234193349,41,40,203
pred_fe_b3,2020-12-14,other,0.012407297029120981,0.020168939262885804,0.01408570522075798,0.012564896710226025,-0.007761642233764823,-0.001678408191636999,-0.0015208085105319555,42,41,205
pred_fe_b3,2020-12-21,other,0.009833723106318066,0.013362823396518002,0.017516402509005265,0.018528837417674037,-0.0035291002901999356,-0.007682679402687199,0.0010124349086687717,40,39,199
pred_fe_b3,2020-12-28,other,0.006414724925671203,0.004638744539618991,0.006021488015908307,0.006362906158201962,0.0017759803860522118,0.000393236909762896,0.00034141814229365474,41,40,202
pred_fe_b3,2021-01-04,other,-0.020104745529127797,-0.018250487412719667,-0.011188294178601003,-0.009444542762769235,-0.0018542581164081307,-0.008916451350526794,0.0017437514158317683,41,40,202
pred_fe_b3,2021-01-11,other,0.004521734814732061,0.029964333213502923,0.025555725375743205,0.02445357341630328,-0.02544259839877086,-0.021033990561011143,-0.001102151959439926,42,41,205
pred_fe_b3,2021-01-18,other,0.006722277174197163,0.019629125176785597,0.0064316666303502685,0.0031930264962557096,-0.012906848002588435,0.0002906105438468948,-0.003238640134094559,41,40,203
pred_fe_b3,2021-01-25,other,0.0010616182645928655,-0.0058700606929765736,-0.01602200347513182,-0.01855998917067063,0.006931678957569439,0.017083621739724685,-0.00253798569553881,42,41,205
pred_fe_b3,2021-02-01,other,-0.022300018133309146,-0.005949911421377374,-0.00797545514165103,-0.008481841071719445,-0.016350106711931774,-0.014324562991658116,-0.0005063859300684145,42,41,205
pred_fe_b3,2021-02-08,other,-0.03207995814355997,0.003158887640179968,-0.006973996791143458,-0.009460594197603192,-0.03523884578373994,-0.02510596135241651,-0.002486597406459734,41,40,203
pred_fe_b3,2021-02-17,other,0.010305712515787716,0.008730543444908085,0.0046360165588708825,0.0036253422009249908,0.0015751690708796316,0.005669695956916834,-0.0010106743579458917,40,39,197
